Date;c;o;l;h;volume
2016-12-20;55.35;55.02;54.75;55.92;257022
2016-12-19;54.92;55.4;54.69;55.8;228387
2016-12-16;55.21;54.11;53.71;55.38;229187
2016-12-15;54.02;53.76;53.15;54.5;266152
2016-12-14;53.9;55.16;53.52;55.81;353966
2016-12-13;55.72;55.7;55.13;56.44;283432
2016-12-12;55.69;55.88;55.11;57.89;372173
2016-12-09;54.33;53.97;53.77;54.46;264797
2016-12-08;53.89;53.15;52.81;54.05;334183
2016-12-07;53;53.94;52.92;54.23;298565
2016-12-06;53.93;54.5;53.51;54.94;280650
2016-12-05;54.94;54.4;53.77;55.33;288551
2016-12-02;54.46;53.88;52.84;54.5;312780
2016-12-01;53.94;51.72;51.51;54.53;460862
2016-11-30;50.47;46.54;46.51;50.49;43117
2016-11-29;46.38;48.07;45.92;48.1;133105
2016-11-28;48.24;46.71;46.28;48.81;207955
2016-11-25;47.24;48.96;46.85;49.02;181171
2016-11-24;49;49.03;48.76;49.21;71185
2016-11-23;48.95;49.2;48.56;49.5;275288
2016-11-22;49.12;49.25;48.14;49.96;436934
2016-11-21;48.9;46.92;46.92;49.15;282704
2016-11-18;46.86;46.05;45.75;46.99;249336
2016-11-17;46.49;46.44;45.97;47.62;280941
2016-11-16;46.63;46.88;46.25;47.56;335482
2016-11-15;46.95;44.7;44.67;47.25;354268
2016-11-14;44.43;44.54;43.57;44.99;260146
2016-11-11;44.75;45.8;44.19;45.89;286705
2016-11-10;45.84;46.36;45.56;46.92;302446
2016-11-09;46.36;46.04;44.4;46.95;448124
2016-11-08;46.04;46.3;45.6;46.69;320983
2016-11-07;46.15;45.7;45.38;46.38;276169
2016-11-04;45.58;46.43;45.08;46.56;384560
2016-11-03;46.35;47.15;45.99;47.52;283660
2016-11-02;46.86;47.9;46.46;48.02;366824
2016-11-01;48.14;48.72;47.72;49.26;462804
2016-10-31;48.3;49.41;47.98;49.72;32214
2016-10-28;49.71;50.41;49.31;50.58;94844
2016-10-27;50.47;50.05;49.83;50.9;138087
2016-10-26;49.98;50.26;49.65;50.69;304515
2016-10-25;50.79;51.44;50.22;51.83;237734
2016-10-24;51.46;51.89;50.5;52.01;277239
2016-10-21;51.78;51.4;51.12;51.94;249161
2016-10-20;51.38;52.6;51.17;52.72;279308
2016-10-19;52.67;52.13;52.09;53.14;292949
2016-10-18;51.68;51.72;51.25;52.15;274173
2016-10-17;51.52;51.93;51.16;52.29;247028
2016-10-14;51.95;52.06;51.5;52.55;248439
2016-10-13;52.03;51.6;50.92;52.15;310648
2016-10-12;51.81;52.48;51.61;52.87;254729
2016-10-11;52.41;53.11;52.12;53.32;373849
2016-10-10;53.14;51.63;51.3;53.73;334274
2016-10-07;51.93;52.72;51.33;52.84;310018
2016-10-06;52.51;51.76;51.32;52.75;293868
2016-10-05;51.86;51.22;51.22;52.09;302091
2016-10-04;50.87;50.93;50.34;51.55;269265
2016-10-03;50.89;50.02;49.74;51.14;284259
2016-09-30;49.06;49.18;48.21;49.25;26942
2016-09-29;49.24;48.87;47.99;49.81;114831
2016-09-28;48.69;46.14;45.7;48.96;188670
2016-09-27;45.97;47.06;45.63;47.28;241177
2016-09-26;47.35;46.05;45.74;47.66;208153
2016-09-23;45.89;47.42;45.65;48.26;306857
2016-09-22;47.65;46.99;46.99;47.83;290326
2016-09-21;46.83;46.45;46.38;47.14;249080
2016-09-20;45.88;45.91;45.09;46.3;298796
2016-09-19;45.95;46.01;45.85;46.93;209911
2016-09-16;45.77;46.31;45.48;46.41;226321
2016-09-15;46.59;46.06;45.67;47;320720
2016-09-14;45.85;47.33;45.7;47.48;332961
2016-09-13;47.1;48.17;46.96;48.22;280023
2016-09-12;48.32;47.81;46.9;48.63;258760
2016-09-09;48.01;49.63;47.76;49.7;262147
2016-09-08;49.99;48.55;48.21;50.14;327242
2016-09-07;47.98;47.2;46.97;48.56;224227
2016-09-06;47.26;47.43;46.29;47.99;215064
2016-09-05;47.63;46.7;46.4;49.4;287952
2016-09-02;46.83;45.79;45.41;47.02;279344
2016-09-01;45.45;46.98;45.32;47.24;290044
2016-08-31;47.04;48.29;46.96;48.42;20606
2016-08-30;48.37;49.25;48.23;49.76;124524
2016-08-29;49.26;49.54;48.97;49.6;65667
2016-08-26;49.92;49.66;49.12;50.76;209621
2016-08-25;49.67;49.03;48.7;49.78;217126
2016-08-24;49.05;49.57;48.68;49.87;280915
2016-08-23;49.96;49.04;48.48;50.21;314178
2016-08-22;49.16;50.7;49.07;50.7;270367
2016-08-19;50.88;50.96;50.32;51.22;252338
2016-08-18;50.89;49.76;49.52;51.05;268834
2016-08-17;49.85;48.88;48.55;49.93;377399
2016-08-16;49.23;48.22;47.9;49.36;331860
2016-08-15;48.35;47.14;46.84;48.54;234398
2016-08-12;46.97;46.18;45.74;47.25;258003
2016-08-11;46.04;43.78;43.46;46.3;335527
2016-08-10;44.05;44.92;43.81;45.68;284858
2016-08-09;44.98;45.25;44.76;45.77;216218
2016-08-08;45.39;44.34;44.24;45.71;221513
2016-08-05;44.27;44.18;43.51;44.49;236874
2016-08-04;44.29;43.36;42.51;44.34;276418
2016-08-03;43.1;41.94;41.56;43.47;320440
2016-08-02;41.8;42.23;41.51;43.18;262560
2016-08-01;42.14;43.11;41.87;43.85;234773
2016-07-29;42.46;42.61;41.8;42.83;21544
2016-07-28;42.7;43.53;42.56;43.72;110094
2016-07-27;43.47;44.55;43.27;44.91;194572
2016-07-26;44.87;44.82;44.14;44.96;240329
2016-07-25;44.72;45.7;44.55;45.87;188805
2016-07-22;45.69;46.21;45.17;46.5;243489
2016-07-21;46.2;47.17;46.05;47.56;237479
2016-07-20;47.17;46.76;45.9;47.49;296296
2016-07-19;46.66;46.93;46.53;47.49;214363
2016-07-18;46.96;47.92;46.5;47.95;230495
2016-07-15;47.61;47.03;46.65;48.25;260430
2016-07-14;47.37;46.59;46.34;47.47;289398
2016-07-13;46.26;48.13;46.09;48.2;299796
2016-07-12;48.47;46.17;46.09;48.57;321525
2016-07-11;46.25;46.49;45.9;47.1;229276
2016-07-08;46.76;46.6;46.15;47.23;237284
2016-07-07;46.4;49.12;46.15;49.59;328097
2016-07-06;48.8;48.06;47.17;49.31;279124
2016-07-05;47.96;50.03;47.54;50.05;305737
2016-07-04;50.1;50.6;50.03;50.75;113446
2016-07-01;50.35;49.9;49.25;50.66;248693
2016-06-30;49.68;50.21;49.47;50.28;25406
2016-06-29;50.61;48.84;48.62;50.74;112964
2016-06-28;48.58;47.61;47.47;48.79;173176
2016-06-27;47.16;48.43;46.69;48.9;243264
2016-06-24;48.41;50.69;47.54;50.74;351742
2016-06-23;50.91;50.14;49.89;51.18;246953
2016-06-22;49.88;51.06;49.18;51.24;282721
2016-06-21;50.62;50.43;49.46;51.1;256951
2016-06-20;50.65;49.42;49.24;50.68;244410
2016-06-17;49.17;47.28;47.25;49.4;222734
2016-06-16;47.19;48.56;46.94;48.77;287302
2016-06-15;48.97;49.22;48.39;49.8;298839
2016-06-14;49.83;49.89;49.2;50.05;224005
2016-06-13;50.35;50.42;49.61;50.79;208806
2016-06-10;50.54;51.91;50.33;52.1;210059
2016-06-09;51.95;52.74;51.53;52.86;213124
2016-06-08;52.51;51.41;51.32;52.8;260745
2016-06-07;51.44;50.46;50.28;51.54;208823
2016-06-06;50.55;49.83;49.72;50.83;223756
2016-06-03;49.64;49.95;49.3;50.33;227821
2016-06-02;50.04;49.63;48.84;50.3;270116
2016-06-01;49.72;49.65;48.65;50;265995
2016-05-31;49.69;49.7;49.23;50.05;28690
2016-05-30;49.76;49.43;48.92;49.83;23093
2016-05-27;49.32;49.42;48.69;49.55;130178
2016-05-26;49.59;49.76;49.25;50.51;221255
2016-05-25;49.74;49.16;48.91;49.96;237787
2016-05-24;48.61;48.35;47.8;49.24;211583
2016-05-23;48.35;48.72;47.58;48.84;225090
2016-05-20;48.72;48.9;48.07;49.39;255583
2016-05-19;48.81;48.67;47.38;48.88;302095
2016-05-18;48.93;49.36;48.45;49.85;319810
2016-05-17;49.28;49.03;48.57;49.75;262324
2016-05-16;48.97;47.8;47.77;49.47;294377
2016-05-13;47.83;47.85;47.26;48.12;239047
2016-05-12;48.08;47.32;46.8;48.19;353848
2016-05-11;47.6;45.59;44.8;47.75;381737
2016-05-10;45.52;43.49;43.33;45.7;343209
2016-05-09;43.63;45.75;43.43;46.48;364584
2016-05-06;45.37;45.16;44.19;46.12;283651
2016-05-05;45.01;45.08;44.65;46.77;280794
2016-05-04;44.62;45.21;44.19;46.01;293821
2016-05-03;44.97;45.8;44.62;46.4;276403
2016-05-02;45.83;47.37;45.72;47.4;168090
2016-04-29;48.13;47.9;47.41;48.5;29515
2016-04-28;48.14;47.1;46.74;48.19;113083
2016-04-27;47.18;46.26;45.63;47.45;150793
2016-04-26;45.74;44.69;44.36;46.49;199235
2016-04-25;44.48;45.13;44.26;45.59;211675
2016-04-22;45.11;44.75;44.3;45.9;272848
2016-04-21;44.53;45.54;44.44;46.18;312602
2016-04-20;45.8;43.52;42.81;45.88;297260
2016-04-19;44.03;43.14;42.6;44.5;355947
2016-04-18;42.91;41.8;40.1;43.43;383372
2016-04-15;43.1;43.8;42.28;44.05;285166
2016-04-14;43.84;44.01;43.29;44.62;234367
2016-04-13;44.18;44.44;43.76;44.94;348587
2016-04-12;44.69;42.7;42.56;44.81;357354
2016-04-11;42.83;42;41.41;43.06;279920
2016-04-08;41.94;39.68;39.62;42.01;340222
2016-04-07;39.43;39.9;38.7;40.29;308721
2016-04-06;39.84;38.4;38.34;39.94;323374
2016-04-05;37.87;37.5;37.27;38.44;296446
2016-04-04;37.69;38.69;37.5;38.92;286653
2016-04-01;38.67;40.14;38.55;40.43;286168
2016-03-31;39.6;39.12;38.74;40;27797
2016-03-30;39.26;39.42;39.09;40.61;103118
2016-03-29;39.14;40.19;38.76;40.25;149529
2016-03-28;40.27;40.58;39.64;41;78627
2016-03-24;40.44;40.4;39.22;40.64;203276
2016-03-23;40.47;41.56;40.42;41.82;240906
2016-03-22;41.79;41.47;40.97;42.08;268210
2016-03-21;41.54;41.31;40.48;41.88;234102
2016-03-18;41.2;41.38;41.07;42.54;286653
2016-03-17;41.54;40.45;40.41;41.6;249228
2016-03-16;40.33;39.14;38.83;40.44;263872
2016-03-15;38.74;39.67;38.32;39.74;224361
2016-03-14;39.53;40.25;38.82;40.65;264706
2016-03-11;40.39;40.33;40.02;41.03;276648
2016-03-10;40.05;40.89;39.63;41.01;287782
2016-03-09;41.07;39.65;39.39;41.18;333486
2016-03-08;39.65;40.71;39.31;41.48;352250
2016-03-07;40.84;38.88;38.87;41.04;341913
2016-03-04;38.72;37.04;36.82;38.95;295792
2016-03-03;37.07;37.05;36.35;37.37;256490
2016-03-02;36.93;36.62;36.1;37.4;278167
2016-03-01;36.81;36.6;35.95;37.25;276263
2016-02-29;35.97;35.1;34.83;36.23;30235
2016-02-26;35.1;35.1;34.73;37;126420
2016-02-25;35.29;34.39;33.29;35.74;210573
2016-02-24;34.41;32.98;32.37;34.67;344004
2016-02-23;33.27;34.54;32.9;35.11;348078
2016-02-22;34.69;33.25;32.85;34.97;233332
2016-02-19;33.01;33.88;32.68;34.46;287089
2016-02-18;34.28;34.91;33.79;35.73;324096
2016-02-17;34.5;32.54;31.82;34.99;355922
2016-02-16;32.18;34.51;31.92;35.55;398492
2016-02-15;33.39;32.77;32.67;34.09;160505
2016-02-12;33.36;31.31;30.85;33.44;394479
2016-02-11;30.06;30.83;29.92;31.35;347586
2016-02-10;30.84;30.95;30.35;31.9;332987
2016-02-09;30.32;33.17;30.28;33.56;305766
2016-02-08;32.88;33.99;32.77;34.68;211549
2016-02-05;34.06;34.39;33.81;35.14;296567
2016-02-04;34.46;35.32;34.15;35.84;323933
2016-02-03;35.04;32.41;32.3;35.53;396576
2016-02-02;32.72;34.18;32.23;34.18;346885
2016-02-01;34.24;35.85;33.92;36.25;331872
2016-01-29;34.74;34.08;33.59;35;29658
2016-01-28;33.89;32.84;32.56;35.84;195144
2016-01-27;33.1;31.2;30.83;33.49;257108
2016-01-26;31.8;30.01;29.27;32.72;335094
2016-01-25;30.5;32.1;30;32.81;310139
2016-01-22;32.18;29.62;29.29;32.3;407784
2016-01-21;29.25;27.99;27.29;29.84;394256
2016-01-20;27.88;28.66;27.1;28.75;375397
2016-01-19;28.76;28.7;28.6;30.24;419479
2016-01-18;28.55;28.73;27.67;29.58;211256
2016-01-15;28.94;31;28.82;31.02;344461
2016-01-14;31.03;30.26;29.73;31.23;16390
2016-01-13;30.31;30.82;29.96;31.92;91957
2016-01-12;30.86;31.54;30.34;32.38;142525
2016-01-11;31.55;33.34;31.17;33.38;202062
2016-01-08;33.55;34.02;32.78;34.72;206974
2016-01-07;33.75;34.52;32.16;34.74;291511
2016-01-06;34.23;36.64;34.13;36.67;296862
2016-01-05;36.42;37.27;36.24;37.57;275471
2016-01-04;37.22;37.85;36.77;38.99;321841
2015-12-31;37.28;36.57;36.1;37.95;149598
2015-12-30;36.46;37.29;36.35;37.55;173512
2015-12-29;37.79;36.59;36.56;37.98;171677
2015-12-28;36.62;37.84;36.41;37.95;84344
2015-12-24;37.89;37.77;36.91;38.1;111015
2015-12-23;37.36;36.37;36.28;37.88;196978
2015-12-22;36.11;36.36;35.98;36.72;166304
2015-12-21;36.35;36.55;36.04;36.75;175115
2015-12-18;36.88;36.81;36.41;37.73;218042
2015-12-17;37.06;37.6;36.75;37.93;200845
2015-12-16;37.19;38.09;37.11;38.45;18232
2015-12-15;38.45;37.89;37.55;39.41;73703
2015-12-14;37.92;37.85;36.33;38.43;115119
2015-12-11;37.93;39.55;37.36;39.74;167311
2015-12-10;39.73;40.44;39.46;40.7;188988
2015-12-09;40.11;40.63;39.57;41.59;284646
2015-12-08;40.26;40.82;39.81;41.45;328376
2015-12-07;40.73;43.26;40.6;43.26;272442
2015-12-04;43;43.98;42.67;44.82;345828
2015-12-03;43.84;42.77;42.61;44.69;271482
2015-12-02;42.49;44.32;42.43;44.64;324059
2015-12-01;44.44;44.62;44.03;45.18;301200
2015-11-30;44.61;44.86;44.44;45.75;235944
2015-11-27;44.86;45.57;44.79;45.63;165308
2015-11-26;45.46;46.23;45;46.32;97318
2015-11-25;46.17;46.04;45.03;46.5;229114
2015-11-24;46.12;45.11;44.92;46.5;271930
2015-11-23;44.83;44.46;43.57;45.73;290998
2015-11-20;44.66;44.38;44.06;45.5;245339
2015-11-19;44.18;44.3;43.7;44.76;201033
2015-11-18;44.14;43.97;43.34;44.74;255682
2015-11-17;43.57;44.7;43.5;45.1;260695
2015-11-16;44.56;44.7;43.15;45.18;310123
2015-11-13;43.61;44.08;43.57;44.85;28631
2015-11-12;44.06;45.92;43.89;46.27;132491
2015-11-11;45.81;47.08;45.62;47.73;193335
2015-11-10;47.44;47.32;46.96;47.86;206340
2015-11-09;47.19;47.46;47.01;48.41;202178
2015-11-06;47.42;48.05;47.27;48.58;245485
2015-11-05;47.98;48.84;47.93;49;227998
2015-11-04;48.58;50.25;48.49;50.87;328135
2015-11-03;50.54;48.9;48.46;50.91;283357
2015-11-02;48.79;49.5;48.61;49.69;224283
2015-10-30;49.56;48.66;48.28;50;238590
2015-10-29;48.8;49.15;48.17;49.38;213925
2015-10-28;49.05;46.91;46.61;49.23;306597
2015-10-27;46.81;47.43;46.41;47.57;243114
2015-10-26;47.54;48;47.3;48.33;193978
2015-10-23;47.99;48.32;47.45;48.65;242056
2015-10-22;48.08;47.96;47.65;48.73;201591
2015-10-21;47.85;48.58;47.5;48.65;244638
2015-10-20;48.71;48.83;48.22;49.2;253322
2015-10-19;48.61;50.38;48.57;50.68;223306
2015-10-16;50.46;50.21;49.31;50.7;225956
2015-10-15;48.71;49.01;48.21;49.38;16785
2015-10-14;49.15;49.22;48.71;49.52;63280
2015-10-13;49.24;50.27;48.88;50.7;108370
2015-10-12;49.86;52.64;49.77;53.31;166789
2015-10-09;52.65;53.35;52.21;54.05;174338
2015-10-08;53.05;51.76;51.28;53.52;219938
2015-10-07;51.33;52.15;51.21;53.15;299914
2015-10-06;51.92;49.35;48.86;52.26;303579
2015-10-05;49.25;48.08;47.84;49.87;215447
2015-10-02;48.13;47.99;46.93;48.5;201586
2015-10-01;47.69;48.4;47.62;49.84;239316
2015-09-30;48.37;47.96;47.79;49;219886
2015-09-29;48.23;47.45;47.25;48.65;181413
2015-09-28;47.34;48.34;47.25;48.44;188283
2015-09-25;48.6;48.17;47.86;49.1;189403
2015-09-24;48.17;47.88;47.4;48.47;198036
2015-09-23;47.75;49.08;47.68;50.25;232263
2015-09-22;49.08;48.5;47.7;49.21;185413
2015-09-21;48.92;47.64;47.48;48.99;179898
2015-09-18;47.47;49.26;47.16;49.75;225724
2015-09-17;49.08;49.98;48.32;50.14;228857
2015-09-16;49.75;48.06;47.71;50.34;288333
2015-09-15;46.63;46.65;45.98;46.9;18462
2015-09-14;46.37;48.08;46.26;48.35;104057
2015-09-11;48.14;48.64;47.16;48.98;143408
2015-09-10;48.89;47.46;46.76;48.95;192415
2015-09-09;47.58;49.39;47.32;50.04;173222
2015-09-08;49.52;47.76;47.64;49.85;253288
2015-09-07;47.63;49.27;47.5;49.44;94800
2015-09-04;49.61;50.69;49.25;51.05;221220
2015-09-03;50.68;50.58;49.82;52.46;270544
2015-09-02;50.5;48.62;47.74;51;324837
2015-09-01;49.56;52.92;48.47;53.47;373639
2015-08-31;54.15;50.05;48.25;54.32;321317
2015-08-28;50.05;47.4;46.61;50.98;418778
2015-08-27;47.56;43.75;43.7;47.75;333701
2015-08-26;43.14;43.32;42.81;43.76;267561
2015-08-25;43.21;42.79;42.68;44.5;292102
2015-08-24;42.69;45.35;42.23;45.46;305733
2015-08-21;45.46;46.34;45.07;46.51;231795
2015-08-20;46.62;47.03;46.03;47.38;221543
2015-08-19;47.16;48.5;46.78;49.11;250806
2015-08-18;48.81;48.55;48.25;49.04;191533
2015-08-17;48.74;48.76;48.35;49.44;195605
2015-08-14;49.03;49.11;48.8;49.52;21365
2015-08-13;49.22;49.82;48.85;50.39;115920
2015-08-12;49.66;49.38;48.72;50.01;153807
2015-08-11;49.18;50.22;48.61;51.1;223213
2015-08-10;50.41;48.43;48.24;50.49;208257
2015-08-07;48.61;49.62;48.42;50.06;245821
2015-08-06;49.52;49.72;48.88;49.83;236356
2015-08-05;49.59;50.14;49.02;50.99;280763
2015-08-04;49.99;49.7;49.58;50.45;221652
2015-08-03;49.52;51.55;49.36;52.01;306500
2015-07-31;52.21;53.43;51.63;53.47;212823
2015-07-30;53.31;53.6;53.02;54.38;217285
2015-07-29;53.38;52.99;52.51;54.33;290427
2015-07-28;53.3;53.08;52.28;54.08;290602
2015-07-27;53.47;54.45;52.83;54.89;226373
2015-07-24;54.62;55.39;54.3;55.6;195038
2015-07-23;55.27;56.04;55.1;56.53;207129
2015-07-22;56.13;56.88;55.92;56.9;221457
2015-07-21;57.04;56.55;56.33;57.44;188877
2015-07-20;56.65;57.12;56.33;57.44;161060
2015-07-17;57.1;56.93;56.4;57.35;157126
2015-07-16;57.51;57.31;56.95;58.21;14289
2015-07-15;57.05;58.63;56.86;58.81;79694
2015-07-14;58.51;57.71;56.43;58.82;143123
2015-07-13;57.85;58.35;56.84;58.83;176805
2015-07-10;58.73;58.49;57.86;59.66;154371
2015-07-09;58.61;57.1;57.01;59.27;277592
2015-07-08;57.05;57.25;55.87;57.75;301107
2015-07-07;56.85;56.85;55.1;57.83;331586
2015-07-06;56.54;60;56.38;60;294894
2015-07-03;60.32;61.73;60.12;62.06;107245
2015-07-02;62.07;61.92;61.75;63.2;206002
2015-07-01;62.01;63.02;61.84;63.35;266621
2015-06-30;63.59;61.77;61.71;63.83;256884
2015-06-29;62.01;62.85;61.35;62.96;266549
2015-06-26;63.26;63.34;62.5;63.62;212119
2015-06-25;63.2;63.5;62.72;63.95;213751
2015-06-24;63.49;64.66;63.01;65.05;256385
2015-06-23;64.45;63.21;62.76;64.89;266021
2015-06-22;63.34;62.57;62.1;63.74;216386
2015-06-19;63.02;64.2;62.34;64.56;216169
2015-06-18;64.26;63.74;63.44;64.96;217210
2015-06-17;63.87;63.6;62.6;65.47;331877
2015-06-16;63.7;63.8;63.42;64.41;279742
2015-06-15;62.61;63.62;62.24;63.96;26681
2015-06-12;63.87;64.87;63.68;64.95;101413
2015-06-11;65.11;65.57;64.5;66.06;113456
2015-06-10;65.7;65.04;64.88;66.36;210396
2015-06-09;64.88;62.81;62.72;65.23;223355
2015-06-08;62.69;63.06;62.47;63.38;205404
2015-06-05;63.31;62.08;60.94;63.43;248872
2015-06-04;62.03;63.81;61.78;64.08;235207
2015-06-03;63.8;65.38;63.5;65.4;262656
2015-06-02;65.49;64.9;64.58;65.88;245909
2015-06-01;64.88;65.59;64.25;65.8;217982
2015-05-29;65.56;62.89;62.68;65.83;278461
2015-05-28;62.58;62.2;61.24;62.95;238590
2015-05-27;62.06;63.89;61.96;64.67;257061
2015-05-26;63.72;65.7;63.29;65.7;224131
2015-05-25;65.52;65.56;64.72;66.22;41140
2015-05-22;65.37;66.59;65.1;66.64;184554
2015-05-21;66.54;64.89;64.83;66.88;250909
2015-05-20;65.03;64.49;64.1;65.18;210395
2015-05-19;64.02;66.19;63.95;66.39;253354
2015-05-18;66.27;66.91;65.92;67.88;198219
2015-05-15;66.81;66.75;65.37;67;206137
2015-05-14;66.59;66.54;66.25;67.29;23192
2015-05-13;66.81;67.32;66.41;68.17;120834
2015-05-12;66.86;64.77;64.68;67.46;183265
2015-05-11;64.91;65.37;64.25;65.75;202511
2015-05-08;65.39;65.64;64.23;66.12;248593
2015-05-07;65.54;67.37;65.17;68.49;292892
2015-05-06;67.77;67.71;67.35;69.63;296738
2015-05-05;67.52;66.33;66.14;68.4;255639
2015-05-04;66.45;66.4;65.95;67.1;120212
2015-05-01;66.46;66.78;65.52;66.93;189316
2015-04-30;66.78;65.63;65.37;66.93;223481
2015-04-29;65.84;64.64;64.13;66.72;238435
2015-04-28;64.64;64.74;63.9;65.49;196461
2015-04-27;64.83;65.47;64.4;65.61;189765
2015-04-24;65.28;64.75;64.48;65.8;259489
2015-04-23;64.85;62.88;62.22;65.58;326736
2015-04-22;62.73;61.9;61.39;63.33;230058
2015-04-21;62.08;63.52;61.65;63.52;218306
2015-04-20;63.45;63.85;62.1;64.4;239802
2015-04-17;63.45;64.02;62.95;64.5;220117
2015-04-16;63.98;62.9;62;64.95;293485
2015-04-15;60.32;58.74;58.74;60.45;21182
2015-04-14;58.43;58.17;57.76;59.24;106803
2015-04-13;57.93;58.02;57.46;59.54;119317
2015-04-10;57.87;56.84;56.25;58.12;137659
2015-04-09;56.57;56.1;55.97;58.02;174812
2015-04-08;55.55;58.3;55.45;58.72;250564
2015-04-07;59.1;57.8;57.02;59.27;236714
2015-04-06;58.12;55.18;55.08;58.24;126804
2015-04-02;54.95;56.72;54;57.28;288965
2015-04-01;57.1;55.18;54.7;57.69;256904
2015-03-31;55.11;56.31;54.72;56.33;238494
2015-03-30;56.29;55.96;55.2;56.65;220109
2015-03-27;56.41;58.97;55.95;59.04;223862
2015-03-26;59.19;56.35;56.3;59.78;334870
2015-03-25;56.48;55.09;54.7;57.17;256043
2015-03-24;55.11;55.83;54.85;56.79;197476
2015-03-23;55.92;55.24;54.12;56.19;191637
2015-03-20;55.32;54.46;53.55;55.67;186667
2015-03-19;54.43;56.18;53.91;56.2;209646
2015-03-18;55.91;53.28;52.68;56.84;262440
2015-03-17;53.51;54.1;52.57;54.38;240285
2015-03-16;53.44;54.41;52.5;54.64;15638
2015-03-13;54.67;57.03;54.43;57.4;84085
2015-03-12;57.08;57.92;56.51;58.81;129734
2015-03-11;57.54;56.45;55.92;57.95;176057
2015-03-10;56.39;58.37;56.12;58.72;191782
2015-03-09;58.53;59.62;58.38;60.02;194778
2015-03-06;59.73;60.75;59.17;61.3;181482
2015-03-05;60.48;60.6;60.08;61.57;215120
2015-03-04;60.55;60.85;59.47;60.94;260537
2015-03-03;61.02;60;59.84;61.81;281782
2015-03-02;59.54;62.5;59.34;62.5;286074
2015-02-27;62.58;60.75;60.51;62.83;255020
2015-02-26;60.05;61.85;59.66;62.63;261445
2015-02-25;61.63;58.75;58.41;62.2;279648
2015-02-24;58.66;59.09;58.1;60.3;245522
2015-02-23;58.9;60.3;58.37;60.67;268638
2015-02-20;60.22;60.2;59.82;61.15;221755
2015-02-19;60.21;59.54;57.8;60.99;303861
2015-02-18;60.53;62.3;59.25;62.46;224099
2015-02-17;62.53;61.68;60.27;63;277965
2015-02-16;61.4;61.49;60.71;62.57;171270
2015-02-13;61.52;59.27;59.08;61.77;348801
2015-02-12;57.05;55.12;54.72;57.5;16211
2015-02-11;54.66;56.81;53.91;57;116807
2015-02-10;56.43;57.79;56.11;58.57;157173
2015-02-09;58.34;57.93;57.3;59.61;213518
2015-02-06;57.8;56.74;56.71;59.06;253313
2015-02-05;56.57;54.8;53.07;57.87;338815
2015-02-04;54.16;57.19;53.5;58.06;359736
2015-02-03;57.91;55;54.84;59;414587
2015-02-02;54.75;52.68;51.41;55.62;402067
2015-01-30;52.99;49.15;48.76;53.08;335018
2015-01-29;49.13;48.69;48.37;49.25;236631
2015-01-28;48.47;49.1;48.29;49.72;275153
2015-01-27;49.6;48.25;47.67;49.99;249568
2015-01-26;48.16;48.56;47.57;49.29;241380
2015-01-23;48.79;49.11;48.55;49.8;245343
2015-01-22;48.52;48.6;48.02;50.45;321470
2015-01-21;49.03;48.29;48.21;49.59;268649
2015-01-20;47.99;48.91;47.78;49.48;259584
2015-01-19;48.84;50.1;48.68;50.35;106771
2015-01-16;50.17;48.25;48.07;50.41;293492
2015-01-15;47.67;48.68;47;50.62;17933
2015-01-14;48.69;46.84;45.59;49.21;122335
2015-01-13;46.59;47.06;45.19;47.29;208057
2015-01-12;47.43;49.93;47.16;49.98;223924
2015-01-09;50.11;51.25;48.9;51.44;285716
2015-01-08;50.96;51.06;49.81;51.91;243424
2015-01-07;51.15;51.15;49.66;51.84;318275
2015-01-06;51.1;53.2;50.52;53.6;338881
2015-01-05;53.11;56.25;52.66;56.3;289889
2015-01-02;56.42;58.02;55.48;58.54;177976
2014-12-31;57.33;57.35;55.81;57.68;148140
2014-12-30;57.9;57.93;56.74;58.39;154112
2014-12-29;57.88;59.65;57.37;60.43;155113
2014-12-26;59.45;60.19;59.21;60.97;48782
2014-12-24;60.24;61.63;59.37;61.71;108671
2014-12-23;61.69;60.24;59.84;62.14;159862
2014-12-22;60.11;61.99;59.84;62.97;195794
2014-12-19;61.38;59.85;59.05;62.66;222067
2014-12-18;59.27;60.94;59.17;63.7;294885
2014-12-17;61.18;59.9;58.71;63.4;304053
2014-12-16;59.86;60.65;58.5;61.01;19698
2014-12-15;61.06;61.2;60.2;63.25;107893
2014-12-12;61.85;63.01;61.35;63.66;153892
2014-12-11;63.68;64.47;63.05;65.13;185627
2014-12-10;64.24;66.25;63.56;66.36;249642
2014-12-09;66.84;66;65.29;67.04;190516
